event_id,venta_id,cliente_nombre,plataforma,metodo_pago,total,riesgo_fraude,event_timestamp,batch_id
EVT-001337,V15893,Esteban Corbacho,PS5,Tarjeta Crédito,269.9,0.91,2026-05-11 23:21:04,8
EVT-001357,V29553,Emperatriz Larrañaga-Vélez,PS5,Plin,219.9,0.91,2026-05-11 23:21:06,8
EVT-001362,V04405,Roberta Echevarría Ripoll,PS5,Tarjeta Crédito,269.9,0.91,2026-05-11 23:21:06,8
EVT-001390,V09098,María José Sosa Salgado,Switch,Tarjeta Crédito,499.8,0.91,2026-05-11 23:21:09,8
EVT-001446,V11851,Joaquina Varela-Urrutia,PS5,Yape,359.8,0.91,2026-05-11 23:21:15,8
EVT-001543,V26226,Jennifer Izaguirre,Switch,Plin,279.9,0.91,2026-05-11 23:21:25,8
EVT-000097,V16692,Rebeca Coello Reguera,PS5,Yape,289.9,0.91,2026-05-11 23:52:28,8
EVT-000222,V09666,Abraham Martín Ariza,PC,Tarjeta Crédito,539.7,0.91,2026-05-11 23:52:41,8
EVT-000264,V40512,Angélica Clemente Niño,PS5,Tarjeta Crédito,299.9,0.91,2026-05-11 23:52:45,8
EVT-000268,V14507,Cristina Berenguer Santana,Xbox,Plin,379.8,0.91,2026-05-11 23:52:46,8
EVT-000372,V40973,Augusto Villalonga Merino,Switch,Plin,499.8,0.91,2026-05-11 23:52:56,8
EVT-000533,V08345,Isabel Falcón Godoy,PS4,Plin,269.9,0.91,2026-05-11 23:53:13,8
EVT-000553,V06649,Leonor Zurita Vendrell,PC,Tarjeta Crédito,179.9,0.91,2026-05-11 23:53:15,8
EVT-000700,V40294,Valentina Quero Agudo,PC,Plin,499.8,0.91,2026-05-11 23:53:29,8
EVT-000707,V08438,Isidoro Ribas Lobo,Switch,Efectivo,259.8,0.91,2026-05-11 23:53:30,8
EVT-001069,V24356,Máxima Sanz Durán,Xbox,Efectivo,249.9,0.91,2026-05-11 23:54:10,8
EVT-001155,V01263,Mar Barón Fonseca,PC,Efectivo,359.8,0.91,2026-05-11 23:54:18,8
EVT-001176,V42689,Olga Menendez Benitez,Switch,Yape,249.9,0.91,2026-05-11 23:54:21,8
EVT-001245,V42938,Manolo Mateo Barros,Xbox,Yape,259.9,0.91,2026-05-11 23:54:28,8
EVT-001416,V39380,Victorino Pedro-Quintana,PS5,Tarjeta Crédito,599.8,0.91,2026-05-11 23:54:45,8
EVT-001487,V46609,Cristina Berenguer Santana,Switch,Plin,249.9,0.91,2026-05-11 23:54:53,8
EVT-000035,V21182,Chucho Muro Pedrosa,PS4,Tarjeta Débito,299.9,0.91,2026-05-11 23:55:04,8
EVT-000071,V00610,Tatiana Serra Carretero,Xbox,Tarjeta Débito,239.9,0.91,2026-05-11 23:55:08,8
EVT-000180,V02657,Camilo Báez,PS5,Tarjeta Crédito,269.9,0.91,2026-05-11 23:55:20,8
EVT-000200,V38412,Geraldo Gomez,PS5,Tarjeta Débito,289.9,0.91,2026-05-11 23:55:22,8
EVT-000116,V36275,Nico Ibán Morata Abascal,Switch,Tarjeta Crédito,249.9,0.91,2026-05-11 23:55:26,8
EVT-000118,V42022,Silvio Gerónimo Roca Prats,PS5,Efectivo,299.9,0.91,2026-05-11 23:55:27,8
EVT-000164,V11402,Javi Tormo Tur,Xbox,Yape,479.8,0.91,2026-05-11 23:55:31,8
EVT-000170,V34082,Amalia del Blanes,PC,Efectivo,189.9,0.91,2026-05-11 23:55:32,8
EVT-000258,V36372,Isabel Rivero,Switch,Tarjeta Débito,129.9,0.91,2026-05-11 23:55:41,8
EVT-000293,V31178,Flavia Gallo Roda,PS5,Plin,289.9,0.91,2026-05-11 23:55:44,8
EVT-000304,V06763,Margarita Vicente-Daza,PS5,Yape,219.9,0.91,2026-05-11 23:55:45,8
EVT-000472,V36634,Esperanza Vazquez Bas,PS5,Plin,269.9,0.91,2026-05-11 23:55:52,8
EVT-000466,V39285,Abraham de Angulo,PS5,Plin,539.7,0.91,2026-05-11 23:56:02,8
EVT-000604,V44831,Azeneth Susana Rozas Frías,Switch,Plin,459.8,0.91,2026-05-11 23:56:16,8
EVT-000621,V40243,Amílcar Jerónimo Agudo Godoy,PS5,Efectivo,239.9,0.91,2026-05-11 23:56:18,8
EVT-000657,V18022,Aureliano Gargallo Canals,Xbox,Efectivo,249.9,0.91,2026-05-11 23:56:22,8
EVT-000762,V41286,Humberto Gordillo-Poza,PC,Tarjeta Débito,459.8,0.91,2026-05-11 23:56:32,8
EVT-000988,V28939,Horacio Torrents-Sabater,PS5,Tarjeta Crédito,749.7,0.91,2026-05-11 23:56:55,8
EVT-001010,V25056,Cloe Suarez Barral,Switch,Plin,379.8,0.91,2026-05-11 23:56:58,8
EVT-001156,V00125,Jose Angel Bonilla Ruano,PS5,Yape,219.9,0.91,2026-05-11 23:57:12,8
EVT-001345,V01384,Amado Mateos Clavero,PC,Plin,259.9,0.91,2026-05-11 23:57:32,8
EVT-001363,V34671,Rufina Teresita Ibañez Vergara,PS5,Yape,229.9,0.91,2026-05-11 23:57:33,8
EVT-001375,V11100,Dolores Casado Anaya,Switch,Tarjeta Débito,399.8,0.91,2026-05-11 23:57:35,8
EVT-001493,V42527,Hilda del Busquets,Switch,Plin,599.7,0.91,2026-05-11 23:57:47,8
EVT-000080,V03145,Modesta Manjón Cadenas,Switch,Yape,499.8,0.91,2026-05-12 00:03:08,8
EVT-000250,V43498,Eustaquio Abascal Cerdá,Switch,Tarjeta Crédito,749.7,0.91,2026-05-12 00:03:39,8
EVT-000361,V49429,Narcisa Barón-Montaña,PS4,Yape,259.9,0.91,2026-05-12 00:03:54,8
EVT-000388,V38077,Araceli Giralt Tejero,Switch,Efectivo,249.9,0.91,2026-05-12 00:03:57,8
EVT-000043,V43699,Paloma Jara,PS5,Tarjeta Crédito,459.8,0.9,2026-05-11 23:18:51,8
EVT-000115,V47682,Ceferino Osorio Lorenzo,Xbox,Tarjeta Crédito,249.9,0.9,2026-05-11 23:18:59,8
EVT-000168,V00731,Ángela Menéndez Daza,Xbox,Tarjeta Crédito,439.8,0.9,2026-05-11 23:19:05,8
EVT-000232,V06131,Aurora Cáceres Jimenez,PS5,Plin,809.7,0.9,2026-05-11 23:19:12,8
EVT-000338,V45866,Albino Carbajo,Switch,Plin,259.8,0.9,2026-05-11 23:19:23,8
EVT-000345,V46829,Lupe Soler,Switch,Plin,499.8,0.9,2026-05-11 23:19:24,8
EVT-000384,V49546,Constanza Aramburu Arellano,PS5,Plin,499.8,0.9,2026-05-11 23:19:28,8
EVT-000028,V39462,Febe Carro Blanes,PS5,Yape,249.9,0.9,2026-05-11 23:19:34,8
EVT-000456,V46147,Ana Frutos Recio,PS5,Yape,499.8,0.9,2026-05-11 23:19:35,8
EVT-000472,V33958,Jimena Pol Estevez,PS5,Efectivo,439.8,0.9,2026-05-11 23:19:36,8
EVT-000181,V40569,Camilo Báez,Xbox,Tarjeta Débito,439.8,0.9,2026-05-11 23:19:49,8
EVT-000192,V00522,Ana Frutos Recio,PS5,Yape,899.7,0.9,2026-05-11 23:19:50,8
EVT-000391,V01297,África Artigas Huerta,Switch,Tarjeta Débito,279.9,0.9,2026-05-11 23:20:10,8
EVT-000433,V04361,Valentina Quero Agudo,PS5,Tarjeta Crédito,299.9,0.9,2026-05-11 23:20:14,8
EVT-000875,V30408,Nicanor Rueda Olivé,PS5,Plin,439.8,0.9,2026-05-11 23:20:17,8
EVT-000880,V03264,José Mari Céspedes Rueda,PC,Tarjeta Crédito,359.8,0.9,2026-05-11 23:20:18,8
EVT-000475,V19882,José Roma Quevedo,PC,Plin,719.7,0.9,2026-05-11 23:20:19,8
EVT-000964,V16200,Adelaida Luz Checa Roca,Xbox,Yape,569.7,0.9,2026-05-11 23:20:26,8
EVT-001040,V42647,Azahara Mesa Perera,PS5,Tarjeta Débito,289.9,0.9,2026-05-11 23:20:34,8
EVT-001080,V40381,Mario de Sancho,PC,Tarjeta Débito,229.9,0.9,2026-05-11 23:20:38,8
EVT-001203,V23665,Araceli Giralt Tejero,PS5,Efectivo,189.9,0.9,2026-05-11 23:20:50,8
EVT-001258,V17862,Florina de Rico,PC,Efectivo,439.8,0.9,2026-05-11 23:20:56,8
EVT-001668,V28403,Tristán Jurado-Querol,PS4,Tarjeta Crédito,519.8,0.9,2026-05-11 23:21:37,8
EVT-001714,V25069,Selena Priscila Ojeda García,Switch,Efectivo,279.9,0.9,2026-05-11 23:21:42,8
EVT-001741,V40267,Imelda Portillo-Gual,Switch,Plin,839.7,0.9,2026-05-11 23:21:45,8
EVT-000045,V19866,Gaspar Jaume Quesada,Switch,Tarjeta Crédito,249.9,0.9,2026-05-11 23:52:23,8
EVT-000095,V29259,Juana Tello Montenegro,PS5,Efectivo,219.9,0.9,2026-05-11 23:52:28,8
EVT-000340,V24391,Onofre Marti-Vidal,Switch,Efectivo,279.9,0.9,2026-05-11 23:52:53,8
EVT-000343,V04309,Amílcar Jerónimo Agudo Godoy,Switch,Tarjeta Crédito,279.9,0.9,2026-05-11 23:52:53,8
EVT-000368,V39309,Carina Aliaga Folch,Switch,Plin,279.9,0.9,2026-05-11 23:52:56,8
EVT-000544,V45476,Valerio Colom-Guillén,Xbox,Yape,389.7,0.9,2026-05-11 23:53:14,8
EVT-000559,V40336,Imelda Portillo-Gual,Switch,Yape,259.8,0.9,2026-05-11 23:53:15,8
EVT-000646,V01898,Héctor Correa Varela,PS5,Plin,599.8,0.9,2026-05-11 23:53:24,8
EVT-000647,V11533,Isidoro Villalba Morera,Xbox,Efectivo,659.7,0.9,2026-05-11 23:53:24,8
EVT-000697,V21428,Clarisa Bertrán-Ángel,PS5,Efectivo,659.7,0.9,2026-05-11 23:53:29,8
EVT-000710,V33896,Eva María Cases Vaquero,PS5,Yape,539.8,0.9,2026-05-11 23:53:30,8
EVT-000837,V04257,Bernardo Tejero Garzón,PS5,Plin,289.9,0.9,2026-05-11 23:53:44,8
EVT-001192,V17616,Ramona Peiró Bejarano,PS5,Efectivo,299.9,0.9,2026-05-11 23:54:22,8
EVT-001409,V03916,Bernardita Quesada Arellano,PS5,Tarjeta Débito,459.8,0.9,2026-05-11 23:54:45,8
EVT-001480,V11141,Alejandro Marqués Vizcaíno,PS5,Plin,249.9,0.9,2026-05-11 23:54:52,8
EVT-000028,V19850,Maximino Isern,PS4,Yape,269.9,0.9,2026-05-11 23:55:04,8
EVT-000040,V19443,Otilia Carretero-Dominguez,PS4,Efectivo,569.7,0.9,2026-05-11 23:55:05,8
EVT-000069,V15629,Rocío Ramos Mínguez,Switch,Yape,279.9,0.9,2026-05-11 23:55:08,8
EVT-000011,V01072,Román Lluch-Casado,PC,Efectivo,499.8,0.9,2026-05-11 23:55:15,8
EVT-000059,V10636,Clotilde Vidal Coronado,Switch,Tarjeta Crédito,749.7,0.9,2026-05-11 23:55:20,8
EVT-000226,V02951,Diana de Iborra,PS4,Tarjeta Débito,539.8,0.9,2026-05-11 23:55:25,8
EVT-000123,V49254,Mariana del Briones,Switch,Tarjeta Débito,229.9,0.9,2026-05-11 23:55:27,8
EVT-000181,V44177,Caridad Tamarit-Serra,PS5,Efectivo,289.9,0.9,2026-05-11 23:55:33,8
EVT-000285,V17916,Dulce Palomo Bolaños,PS5,Efectivo,219.9,0.9,2026-05-11 23:55:43,8
EVT-000317,V08358,Abraham de Angulo,PS5,Plin,299.9,0.9,2026-05-11 23:55:47,8
EVT-000489,V38411,Iván Rovira-Angulo,PC,Yape,189.9,0.9,2026-05-11 23:55:54,8
EVT-000495,V29497,Toño Ariño Madrigal,PS4,Tarjeta Débito,809.7,0.9,2026-05-11 23:55:54,8
EVT-000501,V22754,Yéssica de Artigas,Switch,Tarjeta Crédito,229.9,0.9,2026-05-11 23:56:05,8
EVT-000508,V16174,Paola Llopis Arellano,Switch,Tarjeta Crédito,239.9,0.9,2026-05-11 23:56:06,8
EVT-000865,V17894,Encarna Sara Villena Vallés,Xbox,Tarjeta Crédito,479.8,0.9,2026-05-11 23:56:43,8
EVT-000989,V32486,Bernarda Pedrosa Montaña,PC,Plin,219.9,0.9,2026-05-11 23:56:56,8
EVT-000995,V05321,Silvio Gerónimo Roca Prats,Switch,Plin,129.9,0.9,2026-05-11 23:56:56,8
EVT-001046,V40641,Andrés Felipe de Cárdenas,Switch,Yape,559.8,0.9,2026-05-11 23:57:01,8
EVT-001467,V38134,Heliodoro Cortes-Posada,Switch,Tarjeta Crédito,199.9,0.9,2026-05-11 23:57:44,8
EVT-000030,V12709,Manolo Diaz,Xbox,Efectivo,229.9,0.9,2026-05-12 00:02:58,8
EVT-000066,V37403,Francisca Valcárcel,PC,Tarjeta Crédito,129.9,0.9,2026-05-12 00:03:04,8
EVT-000084,V40651,Máxima Sanz Durán,PS5,Efectivo,259.9,0.9,2026-05-12 00:03:10,8
EVT-000114,V22133,Alejandra Huerta Iriarte,PS5,Tarjeta Débito,539.8,0.9,2026-05-12 00:03:18,8
EVT-000207,V28427,Jacinta Itziar Bellido Gimenez,PS5,Efectivo,749.7,0.9,2026-05-12 00:03:34,8
EVT-000241,V46224,Amado David Valencia Chaparro,Switch,Yape,519.8,0.9,2026-05-12 00:03:38,8
EVT-000275,V25982,Bernardo Tejero Garzón,PS5,Tarjeta Débito,299.9,0.9,2026-05-12 00:03:42,8
EVT-000314,V07975,Lucía Iglesias-Casares,PS5,Tarjeta Crédito,259.9,0.9,2026-05-12 00:03:47,8
EVT-000338,V46600,Reyes Vilalta Juliá,PC,Efectivo,249.9,0.9,2026-05-12 00:03:50,8
EVT-000363,V33259,Carlos de Galvez,PC,Efectivo,259.8,0.9,2026-05-12 00:03:55,8
EVT-000110,V31212,Rufina Caridad Vélez Nuñez,PC,Tarjeta Débito,219.9,0.89,2026-05-11 23:18:58,8
EVT-000185,V06890,José Roma Quevedo,Switch,Plin,439.8,0.89,2026-05-11 23:19:07,8
EVT-000303,V34260,Albano Raya Piña,PS5,Plin,809.7,0.89,2026-05-11 23:19:20,8
EVT-000388,V14605,Roberto Borrego,PC,Efectivo,219.9,0.89,2026-05-11 23:19:28,8
EVT-000025,V29158,Moreno Rodriguez Ferrer,Switch,Efectivo,279.9,0.89,2026-05-11 23:19:33,8
EVT-000036,V36562,Juan Carlos Casemiro Vara Alberdi,Switch,Efectivo,279.9,0.89,2026-05-11 23:19:34,8
EVT-000464,V02186,Noelia Valencia Borja,PS5,Plin,439.8,0.89,2026-05-11 23:19:36,8
EVT-000471,V03354,Aurelio Canet Dávila,PS5,Efectivo,269.9,0.89,2026-05-11 23:19:36,8
EVT-000480,V43466,Verónica Atienza Barrena,PS5,Plin,299.9,0.89,2026-05-11 23:19:37,8
EVT-000525,V37697,Rebeca Coello Reguera,PS5,Tarjeta Crédito,229.9,0.89,2026-05-11 23:19:42,8
EVT-000120,V23774,Lupe Seco Galván,PS5,Plin,269.9,0.89,2026-05-11 23:19:43,8
EVT-000573,V48596,Carla Antón Carbonell,PS4,Tarjeta Débito,269.9,0.89,2026-05-11 23:19:47,8
EVT-000595,V38953,Flora Ballester Paz,Xbox,Yape,259.9,0.89,2026-05-11 23:19:49,8
EVT-000202,V06300,Ruperto Hervia Cardona,PS5,Tarjeta Débito,229.9,0.89,2026-05-11 23:19:51,8
EVT-000288,V06710,Leyre Olmo Bou,PS5,Tarjeta Débito,439.8,0.89,2026-05-11 23:20:00,8
EVT-000830,V19850,Maximino Isern,PS4,Yape,269.9,0.89,2026-05-11 23:20:13,8
EVT-000900,V04328,Rufina Teresita Ibañez Vergara,Switch,Tarjeta Crédito,199.9,0.89,2026-05-11 23:20:20,8
EVT-001000,V15085,Florencio Gilabert,PS5,Plin,299.9,0.89,2026-05-11 23:20:30,8
EVT-001134,V40110,Toni Carbonell Sancho,PS5,Plin,499.8,0.89,2026-05-11 23:20:43,8
EVT-001234,V21664,Tomás Joan Donaire Bayona,Xbox,Yape,219.9,0.89,2026-05-11 23:20:53,8
EVT-001257,V15446,Leticia Tapia Mir,PC,Tarjeta Débito,219.9,0.89,2026-05-11 23:20:56,8
EVT-001324,V27078,Adalberto Sanmiguel Vilaplana,PS5,Efectivo,249.9,0.89,2026-05-11 23:21:02,8
EVT-001367,V38060,Eufemia Abril Canals,Switch,Tarjeta Débito,129.9,0.89,2026-05-11 23:21:07,8
EVT-001465,V01723,Inmaculada Tejedor-Cerdá,PC,Tarjeta Débito,219.9,0.89,2026-05-11 23:21:17,8
EVT-001512,V08041,Rosalina Revilla,PS5,Yape,269.9,0.89,2026-05-11 23:21:21,8
EVT-001675,V42168,Luis Ángel Jordán Rueda,PS5,Yape,239.9,0.89,2026-05-11 23:21:38,8
EVT-001695,V44171,Lucio Bárcena Vilalta,PS5,Tarjeta Débito,749.7,0.89,2026-05-11 23:21:40,8
EVT-001781,V27129,Trinidad Llano Guerrero,Switch,Tarjeta Débito,399.8,0.89,2026-05-11 23:21:49,8
EVT-000044,V23626,Alex Rius Bastida,PS5,Plin,239.9,0.89,2026-05-11 23:52:23,8
EVT-000108,V26829,Esteban Corbacho,Xbox,Efectivo,229.9,0.89,2026-05-11 23:52:30,8
EVT-000143,V40171,Clotilde Carvajal Torrijos,PS5,Tarjeta Crédito,439.8,0.89,2026-05-11 23:52:33,8
EVT-000244,V40963,Asunción Alberola Rivas,Xbox,Efectivo,219.9,0.89,2026-05-11 23:52:43,8
EVT-000433,V02076,Blas de Iglesias,Switch,Plin,399.8,0.89,2026-05-11 23:53:03,8
EVT-000442,V18771,África Artigas Huerta,PS5,Yape,579.8,0.89,2026-05-11 23:53:03,8
EVT-000683,V18577,Marta Barrios Bustamante,Switch,Plin,249.9,0.89,2026-05-11 23:53:28,8
EVT-000730,V13882,Jennifer Piquer-Mora,PS5,Tarjeta Crédito,229.9,0.89,2026-05-11 23:53:32,8
EVT-000933,V03001,Zaida Godoy Rojas,Switch,Plin,779.7,0.89,2026-05-11 23:53:54,8
EVT-000934,V20322,Vicenta Guillén,Xbox,Tarjeta Débito,499.8,0.89,2026-05-11 23:53:54,8
EVT-001065,V22445,Poncio Leocadio Delgado Pina,PS5,Efectivo,229.9,0.89,2026-05-11 23:54:09,8
EVT-001162,V15256,Raúl Isern-Manrique,PC,Tarjeta Débito,239.9,0.89,2026-05-11 23:54:19,8
EVT-001164,V36970,Diana de Iborra,PS5,Plin,229.9,0.89,2026-05-11 23:54:19,8
EVT-001240,V35980,Vicenta Guillén,PS5,Tarjeta Crédito,299.9,0.89,2026-05-11 23:54:27,8
EVT-001394,V16192,Adela Lucas Recio,PS5,Plin,259.9,0.89,2026-05-11 23:54:43,8
EVT-001421,V33502,Rufina Teresita Ibañez Vergara,Switch,Yape,189.9,0.89,2026-05-11 23:54:46,8
EVT-000089,V43243,Nazaret Velasco Olmedo,Switch,Efectivo,219.9,0.89,2026-05-11 23:55:10,8
EVT-000098,V10409,Vasco Baquero Rocha,Switch,Plin,189.9,0.89,2026-05-11 23:55:11,8
EVT-000152,V08556,Onofre Marti-Vidal,PS5,Efectivo,289.9,0.89,2026-05-11 23:55:17,8
EVT-000201,V01242,Nicodemo del Ramírez,Switch,Tarjeta Crédito,839.7,0.89,2026-05-11 23:55:22,8
EVT-000078,V01594,Lola Torrent Pulido,PS5,Tarjeta Crédito,219.9,0.89,2026-05-11 23:55:22,8
EVT-000081,V09873,Adela Castillo,PS5,Yape,219.9,0.89,2026-05-11 23:55:23,8
EVT-000308,V03609,Goyo Cuenca,PS5,Plin,289.9,0.89,2026-05-11 23:55:34,8
EVT-000191,V16501,Áurea Gertrudis Ferreras Falcón,PS5,Plin,459.8,0.89,2026-05-11 23:55:34,8
EVT-000335,V27227,Augusto Villalonga Merino,PC,Tarjeta Débito,499.8,0.89,2026-05-11 23:55:37,8
EVT-000355,V05960,Baldomero Esteve Torralba,Xbox,Tarjeta Crédito,129.9,0.89,2026-05-11 23:55:39,8
EVT-000245,V03340,Sol Alemán Gallardo,Xbox,Efectivo,519.8,0.89,2026-05-11 23:55:39,8
EVT-000281,V36177,Jovita Amor,PS5,Yape,269.9,0.89,2026-05-11 23:55:43,8
EVT-000396,V25955,Luis Nicolás Guitart Pellicer,PC,Plin,659.7,0.89,2026-05-11 23:55:44,8
EVT-000315,V39033,Manu Royo Blanca,Xbox,Tarjeta Crédito,229.9,0.89,2026-05-11 23:55:46,8
EVT-000362,V27914,Encarnación Bibiana Diez Infante,Switch,Plin,199.9,0.89,2026-05-11 23:55:51,8
EVT-000416,V06232,Edelmira Barba-Catalá,PS5,Efectivo,379.8,0.89,2026-05-11 23:55:57,8
EVT-000431,V07146,Enrique Silvio Blanch Fuertes,PS5,Plin,179.9,0.89,2026-05-11 23:55:58,8
EVT-000530,V48629,Coral Núñez,PS5,Efectivo,229.9,0.89,2026-05-11 23:56:09,8
EVT-000715,V01151,Clotilde Vidal Coronado,PC,Tarjeta Débito,229.9,0.89,2026-05-11 23:56:28,8
EVT-000725,V18096,Eugenio Gimenez Bolaños,Switch,Yape,229.9,0.89,2026-05-11 23:56:29,8
EVT-000764,V43626,Victorino Mena Burgos,PS5,Efectivo,219.9,0.89,2026-05-11 23:56:33,8
EVT-000773,V03511,Marisol Ferrández Millán,Xbox,Yape,499.8,0.89,2026-05-11 23:56:33,8
EVT-000794,V34526,Ale Tormo-Duarte,PS5,Yape,269.9,0.89,2026-05-11 23:56:36,8
EVT-000853,V47123,Manolo Mateo Barros,PS5,Plin,219.9,0.89,2026-05-11 23:56:42,8
EVT-001053,V14034,Ruperto Manjón,PC,Tarjeta Débito,179.9,0.89,2026-05-11 23:57:02,8
EVT-001062,V37071,Pepe del Tapia,Switch,Tarjeta Crédito,199.9,0.89,2026-05-11 23:57:03,8
EVT-001216,V12767,Constanza Aramburu Arellano,PS5,Tarjeta Débito,299.9,0.89,2026-05-11 23:57:18,8
EVT-001253,V34692,Lisandro Amorós Garrido,PC,Efectivo,259.9,0.89,2026-05-11 23:57:22,8
EVT-001308,V06910,Trinidad Llano Guerrero,PS5,Tarjeta Crédito,579.8,0.89,2026-05-11 23:57:28,8
EVT-001327,V40411,Alcides Pepe Vázquez Lucena,PS5,Tarjeta Crédito,269.9,0.89,2026-05-11 23:57:30,8
EVT-001343,V01421,Pepito Arana Torrent,PS5,Tarjeta Débito,359.8,0.89,2026-05-11 23:57:31,8
EVT-001473,V09906,María José Sosa Salgado,PS5,Efectivo,249.9,0.89,2026-05-11 23:57:45,8
EVT-000014,V09518,Ovidio del Corbacho,Switch,Tarjeta Crédito,189.9,0.89,2026-05-12 00:02:56,8
EVT-000038,V40958,Buenaventura Bustamante Crespo,Switch,Yape,559.8,0.89,2026-05-12 00:02:59,8
EVT-000242,V38333,Geraldo Gomez,PC,Tarjeta Crédito,379.8,0.89,2026-05-12 00:03:38,8
EVT-000072,V02816,Francisca Valcárcel,Xbox,Tarjeta Débito,249.9,0.88,2026-05-11 23:18:54,8
EVT-000122,V24330,Martina de Planas,PS5,Tarjeta Crédito,299.9,0.88,2026-05-11 23:19:00,8
EVT-000124,V15529,Leonor Peñalver Luján,Xbox,Yape,249.9,0.88,2026-05-11 23:19:00,8
EVT-000169,V15262,Florentina Nevado-Ayllón,PS5,Tarjeta Débito,219.9,0.88,2026-05-11 23:19:05,8
EVT-000220,V08857,Carmela Zaragoza Domínguez,PS5,Tarjeta Crédito,239.9,0.88,2026-05-11 23:19:11,8
EVT-000298,V33891,Tania Amaya,PS5,Tarjeta Crédito,299.9,0.88,2026-05-11 23:19:19,8
EVT-000316,V40810,Angelita Galán Planas,PC,Plin,439.8,0.88,2026-05-11 23:19:21,8
EVT-000329,V12447,Asunción Catalán Sedano,PC,Tarjeta Crédito,749.7,0.88,2026-05-11 23:19:22,8
EVT-000351,V19364,Esmeralda Echeverría,PC,Efectivo,189.9,0.88,2026-05-11 23:19:24,8
EVT-000068,V30548,Lupe Jerez Pombo,PS5,Plin,289.9,0.88,2026-05-11 23:19:38,8
EVT-000146,V00074,Amílcar Jerónimo Agudo Godoy,PC,Tarjeta Débito,499.8,0.88,2026-05-11 23:19:45,8
EVT-000580,V13891,Ema Neira,PS5,Yape,459.8,0.88,2026-05-11 23:19:47,8
EVT-000588,V07787,Marcelino Toro-Arribas,Switch,Plin,599.7,0.88,2026-05-11 23:19:48,8
EVT-000607,V27136,Rosalinda Benet Español,Switch,Yape,219.9,0.88,2026-05-11 23:19:50,8
EVT-000616,V45242,Paloma Jara,PS5,Yape,289.9,0.88,2026-05-11 23:19:51,8
EVT-000644,V05018,Gil Leal Diego,PS5,Tarjeta Crédito,219.9,0.88,2026-05-11 23:19:54,8
EVT-000736,V43322,Ariel Vidal,Switch,Efectivo,199.9,0.88,2026-05-11 23:20:03,8
EVT-000756,V45344,Vilma Arnal Sanmiguel,PS5,Yape,499.8,0.88,2026-05-11 23:20:05,8
EVT-000758,V49807,Nicodemo del Ramírez,PS5,Efectivo,219.9,0.88,2026-05-11 23:20:05,8
EVT-000362,V01430,Buenaventura Bustamante Crespo,PS5,Plin,269.9,0.88,2026-05-11 23:20:07,8
EVT-000785,V32766,Zacarías Lluch Leon,Xbox,Yape,499.8,0.88,2026-05-11 23:20:08,8
EVT-000388,V32496,Azahar Conde Haro,PS5,Yape,249.9,0.88,2026-05-11 23:20:10,8
EVT-000398,V30543,Haydée Tenorio Sala,PS5,Yape,599.8,0.88,2026-05-11 23:20:11,8
EVT-000417,V07400,Teodora del Contreras,PS5,Plin,219.9,0.88,2026-05-11 23:20:13,8
EVT-000982,V30754,Adela Castillo,PS5,Plin,229.9,0.88,2026-05-11 23:20:28,8
EVT-001073,V27579,Adriana Roldán Teruel,PS5,Tarjeta Crédito,379.8,0.88,2026-05-11 23:20:37,8
EVT-001120,V24818,Marcela de Rozas,Switch,Yape,189.9,0.88,2026-05-11 23:20:42,8
EVT-001171,V14226,Dani del Balaguer,PS5,Plin,219.9,0.88,2026-05-11 23:20:47,8
EVT-001291,V26706,Armando Villalonga Zaragoza,PS4,Efectivo,189.9,0.88,2026-05-11 23:20:59,8
EVT-001334,V31684,Saturnina Bueno Llamas,PC,Tarjeta Débito,129.9,0.88,2026-05-11 23:21:03,8
EVT-001430,V20488,Jacobo de Garmendia,Xbox,Yape,249.9,0.88,2026-05-11 23:21:13,8
EVT-001623,V36709,Carla Antón Carbonell,Switch,Efectivo,199.9,0.88,2026-05-11 23:21:33,8
EVT-001670,V09048,Poncio Leocadio Delgado Pina,PS5,Plin,499.8,0.88,2026-05-11 23:21:37,8
EVT-001800,V02836,Albino Carbajo,Xbox,Yape,229.9,0.88,2026-05-11 23:21:51,8
EVT-000177,V10001,Rafa de Gual,PS5,Yape,749.7,0.88,2026-05-11 23:52:37,8
EVT-000245,V02298,Raúl Isern-Manrique,PC,Tarjeta Débito,239.9,0.88,2026-05-11 23:52:44,8
EVT-000475,V04446,Toño Fiol Rodríguez,PS4,Tarjeta Débito,599.8,0.88,2026-05-11 23:53:07,8
EVT-000501,V26892,Paulina Sarabia,PS5,Tarjeta Débito,229.9,0.88,2026-05-11 23:53:09,8
EVT-000539,V35719,Yolanda Mayol Alvarado,Switch,Efectivo,439.8,0.88,2026-05-11 23:53:13,8
EVT-000805,V43908,Dionisio Aguado Zaragoza,PC,Tarjeta Débito,129.9,0.88,2026-05-11 23:53:41,8
EVT-000899,V44564,Armando Villalonga Zaragoza,Switch,Tarjeta Débito,279.9,0.88,2026-05-11 23:53:51,8
EVT-000921,V07362,Cruz Orozco Nogués,PS5,Plin,689.7,0.88,2026-05-11 23:53:53,8
EVT-001093,V33208,Florencio Manuel Porta,PS5,Tarjeta Crédito,689.7,0.88,2026-05-11 23:54:12,8
EVT-001119,V35010,Gustavo Gastón Diéguez Alcalá,PS4,Yape,379.8,0.88,2026-05-11 23:54:15,8
EVT-001154,V25983,Beatriz del Castelló,PC,Yape,219.9,0.88,2026-05-11 23:54:18,8
